time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.595682760969,-0.348562417866,14.0462130372,6.20959468187,0.179577830299,0.0,-1.36955915666,-0.543976867228,3.74638878482,-0.13442857601,0.0897885046106,0.0,439.74252406072316,438.3376600378364,440.1004114216336,439.17274929409433
2.2200000000000015,-0.680918332241,-0.38245401474,14.2699545482,6.20132958162,0.185324106765,0.0,-1.47211333984,-0.586408403091,3.71154303925,-0.145390951638,0.105635942877,0.0,410.7136755936069,412.1254264680005,412.1938814327388,411.20450708082325
2.2800000000000016,-0.773048073489,-0.419310882426,14.4949431896,6.19292500139,0.191694063783,0.0,-1.59945990634,-0.642954680097,3.7875052463,-0.131148523843,0.10720456837,0.0,449.00267809523683,449.1396704090443,447.6306520343256,448.7700391430002
2.3400000000000016,-0.872342183554,-0.459437108886,14.7213355447,6.18502343731,0.198975881573,0.0,-1.71094697525,-0.695229749541,3.75870260254,-0.132802762544,0.140449898268,0.0,414.3657871961612,417.2920962870817,414.73448237898805,414.5718472370646
2.4000000000000017,-0.977752189254,-0.502484494002,14.9424971603,6.17728736281,0.207557982555,0.0,-1.80338912659,-0.74022737851,3.61354764484,-0.122151255266,0.147754771929,0.0,373.81323502124013,374.5477051630003,372.32637639677176,373.3483614244465
2.4600000000000017,-1.08973639566,-0.548787950407,15.159154455,6.1698032689,0.216170399149,0.0,-1.93018527388,-0.803832482935,3.60798692568,-0.130473692197,0.133407180094,0.0,424.0990427551275,422.8850124327806,423.7289385672163,422.99776021208635
2.520000000000002,-1.21044705356,-0.599535609741,15.3797514147,6.16221760837,0.224289047237,0.0,-2.09427015099,-0.888488955045,3.74428937198,-0.119370617213,0.138865710426,0.0,469.9417180431803,470.3804446475366,469.4595925478037,470.3066856711845
2.580000000000002,-1.34122453089,-0.655539000067,15.6086115263,6.15550597841,0.232604544908,0.0,-2.2657636881,-0.978927698813,3.88335594851,-0.0999840248043,0.138038387698,0.0,472.7037112821973,472.6565039314733,472.3422044081446,473.82454186466475
2.640000000000002,-1.48148250374,-0.716567830497,15.8415877366,6.14957168184,0.240717916772,0.0,-2.41022359917,-1.05584451807,3.88205413513,-0.096831274281,0.128903161856,0.0,430.2267135244046,429.4699802048964,430.0721736500358,430.3303886259818
2.700000000000002,-1.63157743057,-0.78286525881,16.0785106202,6.14346656017,0.248345071594,0.0,-2.59363892225,-1.15458219454,4.0143109249,-0.114056808122,0.12329300998,0.0,473.9824141215772,473.564654963236,474.91387019011495,473.5822351203315
2.760000000000002,-1.79247140083,-0.85500707058,16.32181124,6.1368852518,0.256532428781,0.0,-2.77019326164,-1.25070601411,4.09479954502,-0.102141891064,0.15459421967,0.0,459.9659271543939,462.45423279039875,458.57563083212375,459.51093109800416
2.820000000000002,-1.96399407933,-0.932958220568,16.5693113182,6.13030194626,0.266117845864,0.0,-2.94806516467,-1.34816234498,4.15429489428,-0.132587605121,0.168466485657,0.0,454.30661477903266,455.441098912743,457.2510778069239,454.80791850853944
2.880000000000002,-2.14649824603,-1.01694426708,16.8206797767,6.12256834737,0.276000255347,0.0,-3.13628656308,-1.45200541378,4.22359269196,-0.122380188473,0.155878528269,0.0,460.6785029433149,459.706705047783,460.7166257642796,461.50847240623784
2.940000000000002,-2.34024148941,-1.10715611414,17.0752074734,6.11510774986,0.285386808748,0.0,-3.32262748662,-1.55562696423,4.2597370256,-0.128586256926,0.157545996475,0.0,451.5764431944501,451.7336836043891,453.08014333659855,452.56707979981945
3.000000000000002,-2.54467725428,-1.20332918274,17.3295404938,6.10830583704,0.2947667906,0.0,-3.49269829069,-1.65066306283,4.21745670524,-0.0933135440404,0.153792985665,0.0,428.488440712977,428.1933529268653,426.0758696930412,429.06849472620036
3.0600000000000023,-2.75979810315,-1.30548202086,17.5822527973,6.10259935247,0.303810337967,0.0,-3.67877504165,-1.75482683045,4.20554517439,-0.0989599762168,0.143761097306,0.0,440.944795631315,440.13667772280127,439.0788575138195,438.6022532982025
3.1200000000000023,-2.98699736327,-1.41440152913,17.836469588,6.09687706613,0.312594960004,0.0,-3.89525687959,-1.87622057689,4.26717720478,-0.0890223507085,0.151237126309,0.0,466.0289352396246,466.6319317539327,464.5604005249098,465.33173895360517
3.1800000000000024,-3.22689327411,-1.53042776622,18.0928132298,6.09150539816,0.32145114124,0.0,-4.10202211123,-1.99166930856,4.27665677237,-0.0905576183283,0.139121396296,0.0,452.09193093234757,451.13445867243223,450.81327095445266,450.68260988660296
3.2400000000000024,-3.48039549506,-1.65405423166,18.352620515,6.08570900764,0.330115100657,0.0,-4.34871217596,-2.12954878004,4.38204669476,-0.112824617607,0.153274703872,0.0,483.55942149397924,484.64204273406773,485.0835131635994,483.40082994633246
3.3000000000000025,-3.74757348338,-1.78530532573,18.6148384418,6.07888105298,0.339152046045,0.0,-4.55797030576,-2.24593591896,4.35762259212,-0.11582150053,0.144691008249,0.0,445.0862174381703,444.4042998598101,446.1134436561432,445.857129676334
3.3600000000000025,-4.02829987056,-1.924116661,18.87773304,6.07143385197,0.347473382123,0.0,-4.80022791614,-2.3815615753,4.40413207497,-0.151012969615,0.122654696992,0.0,471.98054333041443,470.2927784895083,472.256311892929,469.51953462029394
3.4200000000000026,-4.32244876172,-2.07045076895,19.1398121398,6.06214262369,0.354344152375,0.0,-5.00536363365,-2.49686337036,4.33109761118,-0.163910588301,0.0885658301803,0.0,435.5069200960207,432.65703334682456,434.1109404629489,433.0035716830457
3.4800000000000026,-4.6300149973,-2.22442283453,19.3999686597,6.05318991525,0.359563959196,0.0,-5.24723697438,-2.63618238055,4.33956940685,-0.129633900418,0.0836603732339,0.0,462.91272135251944,462.53239325660024,462.71444302943354,465.38470276678953
3.5400000000000027,-4.95229046434,-2.38694376632,19.6606954309,6.0457801662,0.364701162947,0.0,-5.49565058344,-2.78166554066,4.35007917594,-0.113421054565,0.089274312769,0.0,466.6263505666189,467.07011660012927,466.0068135812936,467.25948218492704
3.6000000000000028,-5.28947551048,-2.55824014327,19.9216159632,6.03872520727,0.369885132449,0.0,-5.7442520057,-2.92862968324,4.34605788854,-0.12756357096,0.079925739072,0.0,464.5697514221474,463.8417724478203,465.772553636676,464.6530628831803
3.660000000000003,-5.64005859886,-2.73744353328,20.1780650257,6.03093542218,0.374757134225,0.0,-5.94243587701,-3.04534516859,4.20186288236,-0.134792426527,0.0836325410234,0.0,419.11009616135243,419.4379880807273,417.5292676356733,416.88124218241046
3.720000000000003,-6.00484173579,-2.92515097369,20.431154115,6.02334704038,0.37993159782,0.0,-6.21731722243,-3.212013312,4.23284972569,-0.11359379468,0.0910022110042,0.0,479.7600647305617,480.3249262549445,479.3415422255675,480.9365814146926
3.780000000000003,-6.38474855132,-3.12201398265,20.682316484,6.01662500706,0.385471855701,0.0,-6.4467884949,-3.35050295469,4.13839883544,-0.109086126977,0.0948811963272,0.0,440.69267511941626,441.0205239344308,441.046244559943,441.4072383757687
3.840000000000003,-6.78002047937,-3.32823400904,20.9311598696,6.01000893645,0.391206255304,0.0,-6.72930661128,-3.52379690835,4.15472916145,-0.11274040236,0.0969218607358,0.0,481.1652120004067,481.32671875906294,480.58047562239256,480.293586413728
3.900000000000003,-7.19193226049,-3.54465983483,21.1797494437,6.00300041779,0.396977706998,0.0,-7.00150890358,-3.69072929553,4.1301122733,-0.126518341771,0.0946884267726,0.0,471.6903558135883,471.52510517616275,470.87560534424944,469.7967229970318
3.960000000000003,-7.62058787045,-3.7713883016,21.427306562,5.99550374472,0.40226893655,0.0,-7.28736764847,-3.86723763727,4.12010878737,-0.121972272494,0.0701970444482,0.0,479.5241236529386,477.66518854775086,479.72037307587254,480.0526040583507
4.020000000000002,-8.06706318672,-4.00918040276,21.6752827274,5.98779978544,0.40644147483,0.0,-7.5953154188,-4.05947667587,4.14382388761,-0.146079328928,0.0682002906536,0.0,494.81855177103574,494.6746303663951,494.04819441710265,492.25335741786773
4.080000000000001,-8.52985743095,-4.25708959608,21.9194245116,5.97893987501,0.410536659149,0.0,-7.83171810436,-4.20470555382,3.99344171212,-0.151037693723,0.0683583721709,0.0,438.86860914123537,438.88530553053226,438.5709645936325,438.13799585019467
4.14,-9.00826984796,-4.51473445973,22.157265493,5.96994003145,0.414552806504,0.0,-8.1156895421,-4.38391542498,3.93303151703,-0.147996384979,0.0639285689099,0.0,472.74404178851705,472.4055306124248,472.1390870580241,472.3540409997266
4.199999999999998,-9.50190826909,-4.78190338559,22.3871144862,5.96053395541,0.418686450475,0.0,-8.33961521243,-4.52229935518,3.72805858145,-0.186867665501,0.0773249095861,0.0,423.0789980700964,424.2350422510961,425.94283906202594,422.5780672316033
4.259999999999997,-10.0096986882,-5.05791148347,22.605766377,5.94984451884,0.422971612979,0.0,-8.58732243571,-4.67858888435,3.5593267959,-0.164812333513,0.0557296907012,0.0,440.1887461848643,438.40128891058225,438.2791424216439,440.0775156588173
4.319999999999996,-10.5331995432,-5.34395037202,22.8156228248,5.94051145668,0.426857892608,0.0,-8.86315570362,-4.85654239308,3.43454333401,-0.141555873179,0.0785193883951,0.0,456.292382010378,458.1115296370558,457.25310594809275,459.0801261101767
4.379999999999995,-11.0732916501,-5.64071875142,23.0176009635,5.93219905584,0.43124003876,0.0,-9.14043978539,-5.03614655136,3.29670267876,-0.133109269471,0.0588524550968,0.0,457.10501372089936,455.5384136245557,455.9878245676064,456.6450160669839
